2015-08-19 14:57:46,148 | INFO  | PortfolioPublishServlet: Sending: <price stock='MSFT' bid='39.57933433441249' offer='39.6189136687469' movement='down'/> on destination: topic://STOCKS.MSFT | /demo | qtp257718694-45
2015-08-19 14:57:48,204 | INFO  | PortfolioPublishServlet: Sending: <price stock='BEAS' bid='12.850094942005326' offer='12.86294503694733' movement='up'/> on destination: topic://STOCKS.BEAS | /demo | qtp257718694-45
2015-08-19 14:57:50,261 | INFO  | PortfolioPublishServlet: Sending: <price stock='SUNW' bid='9.35228291094611' offer='9.361635193857055' movement='up'/> on destination: topic://STOCKS.SUNW | /demo | qtp257718694-45
2015-08-19 14:57:53,207 | INFO  | Apache ActiveMQ 5.12.0 (amq-broker, ID:lnz123701n02-40064-1439992553001-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2015-08-19 14:57:53,208 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2015-08-19 14:57:53,208 | INFO  | Connector ssl stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2015-08-19 14:57:53,209 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2015-08-19 14:57:53,271 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2015-08-19 14:57:53,274 | INFO  | Connector vm://amq-broker stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2015-08-19 14:57:53,275 | WARN  | Setup of JMS message listener invoker failed for destination 'example.A' - trying to recover. Cause: peer (vm://amq-broker#1) stopped. | org.apache.camel.component.jms.DefaultJmsMessageListenerContainer | Camel (camel) thread #0 - JmsConsumer[example.A]
2015-08-19 14:57:53,276 | ERROR | Could not refresh JMS Connection for destination 'example.A' - retrying in 5000 ms. Cause: Could not create Transport. Reason: java.io.IOException: Broker named 'amq-broker' does not exist. | org.apache.camel.component.jms.DefaultJmsMessageListenerContainer | Camel (camel) thread #0 - JmsConsumer[example.A]
2015-08-19 14:57:53,279 | INFO  | PListStore:[/home/mkopp/Documents/Ruxit/github/jmx-plugins/ActiveMQ/apache-activemq-5.12.0/activemq-data/amq-broker/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2015-08-19 14:57:53,279 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2015-08-19 14:57:53,279 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2015-08-19 14:57:53,279 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2015-08-19 14:57:53,560 | INFO  | Apache ActiveMQ 5.12.0 (amq-broker, ID:lnz123701n02-40064-1439992553001-0:1) uptime 2 minutes | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2015-08-19 14:57:53,560 | INFO  | Apache ActiveMQ 5.12.0 (amq-broker, ID:lnz123701n02-40064-1439992553001-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2015-08-19 14:57:53,561 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@3a82f6ef: startup date [Wed Aug 19 14:55:51 GMT+01:00 2015]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | ActiveMQ ShutdownHook
2015-08-19 14:57:53,561 | INFO  | Apache Camel 2.15.2 (CamelContext: camel) is shutting down | org.apache.camel.spring.SpringCamelContext | ActiveMQ ShutdownHook
2015-08-19 14:57:53,561 | INFO  | Starting to graceful shutdown 1 routes (timeout 300 seconds) | org.apache.camel.impl.DefaultShutdownStrategy | ActiveMQ ShutdownHook
2015-08-19 14:57:58,280 | INFO  | Route: route1 shutdown complete, was consuming from: Endpoint[activemq://example.A] | org.apache.camel.impl.DefaultShutdownStrategy | Camel (camel) thread #1 - ShutdownTask
2015-08-19 14:57:58,280 | INFO  | Graceful shutdown of 1 routes completed in 4 seconds | org.apache.camel.impl.DefaultShutdownStrategy | ActiveMQ ShutdownHook
2015-08-19 14:57:58,286 | INFO  | Apache Camel 2.15.2 (CamelContext: camel) uptime 2 minutes | org.apache.camel.spring.SpringCamelContext | ActiveMQ ShutdownHook
2015-08-19 14:57:58,287 | INFO  | Apache Camel 2.15.2 (CamelContext: camel) is shutdown in 4.725 seconds | org.apache.camel.spring.SpringCamelContext | ActiveMQ ShutdownHook
2015-08-19 14:57:58,311 | ERROR | Error in thread 'ActiveMQ VMTransport: vm://localhost#3-5' | org.apache.activemq.thread.TaskRunnerFactory | ActiveMQ VMTransport: vm://localhost#3-5
org.apache.activemq.broker.BrokerStoppedException: Broker BrokerService[amq-broker] is being stopped
	at org.apache.activemq.broker.TransportConnection$1.onCommand(TransportConnection.java:193)[activemq-broker-5.12.0.jar:5.12.0]
	at org.apache.activemq.transport.ResponseCorrelator.onCommand(ResponseCorrelator.java:116)[activemq-client-5.12.0.jar:5.12.0]
	at org.apache.activemq.transport.MutexTransport.onCommand(MutexTransport.java:50)[activemq-client-5.12.0.jar:5.12.0]
	at org.apache.activemq.transport.vm.VMTransport.iterate(VMTransport.java:270)[activemq-broker-5.12.0.jar:5.12.0]
	at org.apache.activemq.thread.PooledTaskRunner.runTask(PooledTaskRunner.java:133)[activemq-client-5.12.0.jar:5.12.0]
	at org.apache.activemq.thread.PooledTaskRunner$1.run(PooledTaskRunner.java:48)[activemq-client-5.12.0.jar:5.12.0]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)[:1.8.0_51]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)[:1.8.0_51]
	at java.lang.Thread.run(Thread.java:745)[:1.8.0_51]
2015-08-19 14:57:58,311 | ERROR | Error in thread 'ActiveMQ VMTransport: vm://localhost#3-2' | org.apache.activemq.thread.TaskRunnerFactory | ActiveMQ VMTransport: vm://localhost#3-2
org.apache.activemq.broker.BrokerStoppedException: Broker BrokerService[amq-broker] is being stopped
	at org.apache.activemq.broker.TransportConnection$1.onCommand(TransportConnection.java:193)[activemq-broker-5.12.0.jar:5.12.0]
	at org.apache.activemq.transport.ResponseCorrelator.onCommand(ResponseCorrelator.java:116)[activemq-client-5.12.0.jar:5.12.0]
	at org.apache.activemq.transport.MutexTransport.onCommand(MutexTransport.java:50)[activemq-client-5.12.0.jar:5.12.0]
	at org.apache.activemq.transport.vm.VMTransport.iterate(VMTransport.java:270)[activemq-broker-5.12.0.jar:5.12.0]
	at org.apache.activemq.thread.PooledTaskRunner.runTask(PooledTaskRunner.java:133)[activemq-client-5.12.0.jar:5.12.0]
	at org.apache.activemq.thread.PooledTaskRunner$1.run(PooledTaskRunner.java:48)[activemq-client-5.12.0.jar:5.12.0]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)[:1.8.0_51]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)[:1.8.0_51]
	at java.lang.Thread.run(Thread.java:745)[:1.8.0_51]
2015-08-19 14:57:58,311 | ERROR | Error in thread 'ActiveMQ VMTransport: vm://localhost#3-3' | org.apache.activemq.thread.TaskRunnerFactory | ActiveMQ VMTransport: vm://localhost#3-3
org.apache.activemq.broker.BrokerStoppedException: Broker BrokerService[amq-broker] is being stopped
	at org.apache.activemq.broker.TransportConnection$1.onCommand(TransportConnection.java:193)[activemq-broker-5.12.0.jar:5.12.0]
	at org.apache.activemq.transport.ResponseCorrelator.onCommand(ResponseCorrelator.java:116)[activemq-client-5.12.0.jar:5.12.0]
	at org.apache.activemq.transport.MutexTransport.onCommand(MutexTransport.java:50)[activemq-client-5.12.0.jar:5.12.0]
	at org.apache.activemq.transport.vm.VMTransport.iterate(VMTransport.java:270)[activemq-broker-5.12.0.jar:5.12.0]
	at org.apache.activemq.thread.PooledTaskRunner.runTask(PooledTaskRunner.java:133)[activemq-client-5.12.0.jar:5.12.0]
	at org.apache.activemq.thread.PooledTaskRunner$1.run(PooledTaskRunner.java:48)[activemq-client-5.12.0.jar:5.12.0]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)[:1.8.0_51]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)[:1.8.0_51]
	at java.lang.Thread.run(Thread.java:745)[:1.8.0_51]
2015-08-19 14:58:13,309 | WARN  | Transport Connection to: vm://localhost#2 failed: org.apache.activemq.transport.TransportDisposedIOException: peer (vm://localhost#2) stopped. | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ ShutdownHook
2015-08-19 14:58:13,310 | ERROR | Error in thread 'ActiveMQ VMTransport: vm://localhost#3-7' | org.apache.activemq.thread.TaskRunnerFactory | ActiveMQ VMTransport: vm://localhost#3-7
org.apache.activemq.broker.BrokerStoppedException: Broker BrokerService[amq-broker] is being stopped
	at org.apache.activemq.broker.TransportConnection$1.onCommand(TransportConnection.java:193)[activemq-broker-5.12.0.jar:5.12.0]
	at org.apache.activemq.transport.ResponseCorrelator.onCommand(ResponseCorrelator.java:116)[activemq-client-5.12.0.jar:5.12.0]
	at org.apache.activemq.transport.MutexTransport.onCommand(MutexTransport.java:50)[activemq-client-5.12.0.jar:5.12.0]
	at org.apache.activemq.transport.vm.VMTransport.iterate(VMTransport.java:270)[activemq-broker-5.12.0.jar:5.12.0]
	at org.apache.activemq.thread.PooledTaskRunner.runTask(PooledTaskRunner.java:133)[activemq-client-5.12.0.jar:5.12.0]
	at org.apache.activemq.thread.PooledTaskRunner$1.run(PooledTaskRunner.java:48)[activemq-client-5.12.0.jar:5.12.0]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)[:1.8.0_51]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)[:1.8.0_51]
	at java.lang.Thread.run(Thread.java:745)[:1.8.0_51]
2015-08-19 14:58:13,313 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | ActiveMQ ShutdownHook
